filepaths,family,genus,species,serialnumber,clusterID
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._-1579102284.jpg,Apogonidae,Siphamia,sp._-1579102284.jpg,Siphamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus quinquelineatus_-2004332074.jpg,Apogonidae,Cheilodipterus,quinquelineatus_-2004332074.jpg,Cheilodipterus quinquelineatus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._-236472153.jpg,Apogonidae,Siphamia,sp._-236472153.jpg,Siphamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamia_Pseudamia gelatinosa_59211131.jpg,Apogonidae,Pseudamia,gelatinosa_59211131.jpg,Pseudamia gelatinosa,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon fleurieu_60287669.jpg,Apogonidae,Apogon,fleurieu_60287669.jpg,Apogon fleurieu,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Gymnapogon_Gymnapogon sp._-2138221618.jpg,Apogonidae,Gymnapogon,sp._-2138221618.jpg,Gymnapogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Vincentia_Vincentia chrysura_48929149.jpg,Apogonidae,Vincentia,chrysura_48929149.jpg,Vincentia chrysura,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria aurita_2012377966.jpg,Apogonidae,Fowleria,aurita_2012377966.jpg,Fowleria aurita,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon evermanni_2143127163.jpg,Apogonidae,Apogon,evermanni_2143127163.jpg,Apogon evermanni,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria marmorata_1922210259.jpg,Apogonidae,Fowleria,marmorata_1922210259.jpg,Fowleria marmorata,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Foa_Foa sp._1014561606.jpg,Apogonidae,Foa,sp._1014561606.jpg,Foa sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-1185678549.jpg,Apogonidae,Apogon,sp._-1185678549.jpg,Apogon sp.,10.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus macrodon_989465500.jpg,Apogonidae,Cheilodipterus,macrodon_989465500.jpg,Cheilodipterus macrodon,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Neamia_Neamia sp._358318423.jpg,Apogonidae,Neamia,sp._358318423.jpg,Neamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Gymnapogon_Gymnapogon sp._-335557446.jpg,Apogonidae,Gymnapogon,sp._-335557446.jpg,Gymnapogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-1689550749.jpg,Apogonidae,Apogon,sp._-1689550749.jpg,Apogon sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._586681312.jpg,Apogonidae,Apogon,sp._586681312.jpg,Apogon sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cercamia_Cercamia eremia_1992465.jpg,Apogonidae,Cercamia,eremia_1992465.jpg,Cercamia eremia,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon taeniophorus_-1862945572.jpg,Apogonidae,Apogon,taeniophorus_-1862945572.jpg,Apogon taeniophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria vaiulae_529547270.jpg,Apogonidae,Fowleria,vaiulae_529547270.jpg,Fowleria vaiulae,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia buruensis_1988413500.jpg,Apogonidae,Archamia,buruensis_1988413500.jpg,Archamia buruensis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon coccineus_-2111093927.jpg,Apogonidae,Apogon,coccineus_-2111093927.jpg,Apogon coccineus,6.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon fragilis_-1370341122.jpg,Apogonidae,Apogon,fragilis_-1370341122.jpg,Apogon fragilis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia mozambiquensis_-1414014879.jpg,Apogonidae,Archamia,mozambiquensis_-1414014879.jpg,Archamia mozambiquensis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon chrysotaenia_1244555451.jpg,Apogonidae,Apogon,chrysotaenia_1244555451.jpg,Apogon chrysotaenia,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Foa_Foa brachygramma_-2079392958.jpg,Apogonidae,Foa,brachygramma_-2079392958.jpg,Foa brachygramma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria vaiulae_856194468.jpg,Apogonidae,Fowleria,vaiulae_856194468.jpg,Fowleria vaiulae,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-1182281430.jpg,Apogonidae,Apogon,sp._-1182281430.jpg,Apogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Foa_Foa brachygramma_-1293977957.jpg,Apogonidae,Foa,brachygramma_-1293977957.jpg,Foa brachygramma,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon fasciatus_910675737.jpg,Apogonidae,Apogon,fasciatus_910675737.jpg,Apogon fasciatus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon taeniophorus_139219582.jpg,Apogonidae,Apogon,taeniophorus_139219582.jpg,Apogon taeniophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon pallidofasciatus_-235060849.jpg,Apogonidae,Apogon,pallidofasciatus_-235060849.jpg,Apogon pallidofasciatus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon evermanni_1304124705.jpg,Apogonidae,Apogon,evermanni_1304124705.jpg,Apogon evermanni,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon endekataenia_725932159.jpg,Apogonidae,Apogon,endekataenia_725932159.jpg,Apogon endekataenia,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon nigrofasciatus_1132384683.jpg,Apogonidae,Apogon,nigrofasciatus_1132384683.jpg,Apogon nigrofasciatus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamia_Pseudamia amblyuroptera_191685460.jpg,Apogonidae,Pseudamia,amblyuroptera_191685460.jpg,Pseudamia amblyuroptera,6.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._1900001534.jpg,Apogonidae,Siphamia,sp._1900001534.jpg,Siphamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia lineolata_-1716906491.jpg,Apogonidae,Archamia,lineolata_-1716906491.jpg,Archamia lineolata,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon cookii_1503058787.jpg,Apogonidae,Apogon,cookii_1503058787.jpg,Apogon cookii,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon melanoproctus_-1965713812.jpg,Apogonidae,Apogon,melanoproctus_-1965713812.jpg,Apogon melanoproctus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Rhabdamia_Rhabdamia gracilis_-2043938781.jpg,Apogonidae,Rhabdamia,gracilis_-2043938781.jpg,Rhabdamia gracilis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon bandanensis_145156615.jpg,Apogonidae,Apogon,bandanensis_145156615.jpg,Apogon bandanensis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon opercularis_-1916998061.jpg,Apogonidae,Apogon,opercularis_-1916998061.jpg,Apogon opercularis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon doederleini_900675954.jpg,Apogonidae,Apogon,doederleini_900675954.jpg,Apogon doederleini,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon fukuii_-853054230.jpg,Apogonidae,Apogon,fukuii_-853054230.jpg,Apogon fukuii,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon savayensis_-1044478680.jpg,Apogonidae,Apogon,savayensis_-1044478680.jpg,Apogon savayensis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus novemstriatus_-547212691.jpg,Apogonidae,Cheilodipterus,novemstriatus_-547212691.jpg,Cheilodipterus novemstriatus,6.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._414382221.jpg,Apogonidae,Apogon,sp._414382221.jpg,Apogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-97377986.jpg,Apogonidae,Apogon,sp._-97377986.jpg,Apogon sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon lateralis_25804167.jpg,Apogonidae,Apogon,lateralis_25804167.jpg,Apogon lateralis,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon hoevenii_-351301353.jpg,Apogonidae,Apogon,hoevenii_-351301353.jpg,Apogon hoevenii,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon angustatus_-1443133567.jpg,Apogonidae,Apogon,angustatus_-1443133567.jpg,Apogon angustatus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._-2078524120.jpg,Apogonidae,Siphamia,sp._-2078524120.jpg,Siphamia sp.,6.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon doederleini_-298771830.jpg,Apogonidae,Apogon,doederleini_-298771830.jpg,Apogon doederleini,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus arabicus_311510771.jpg,Apogonidae,Cheilodipterus,arabicus_311510771.jpg,Cheilodipterus arabicus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon dhofar_-313656058.jpg,Apogonidae,Apogon,dhofar_-313656058.jpg,Apogon dhofar,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamia_Pseudamia gelatinosa_-1857187680.jpg,Apogonidae,Pseudamia,gelatinosa_-1857187680.jpg,Pseudamia gelatinosa,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon cyanosoma_-304003006.jpg,Apogonidae,Apogon,cyanosoma_-304003006.jpg,Apogon cyanosoma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon hyalosoma_1276993892.jpg,Apogonidae,Apogon,hyalosoma_1276993892.jpg,Apogon hyalosoma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Sphaeramia_Sphaeramia orbicularis_332875778.jpg,Apogonidae,Sphaeramia,orbicularis_332875778.jpg,Sphaeramia orbicularis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon coccineus_-1073929483.jpg,Apogonidae,Apogon,coccineus_-1073929483.jpg,Apogon coccineus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon margaritophorus_-1850448837.jpg,Apogonidae,Apogon,margaritophorus_-1850448837.jpg,Apogon margaritophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus singapurensis_1090299551.jpg,Apogonidae,Cheilodipterus,singapurensis_1090299551.jpg,Cheilodipterus singapurensis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon nigripes_-2092090222.jpg,Apogonidae,Apogon,nigripes_-2092090222.jpg,Apogon nigripes,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon coccineus_-144488198.jpg,Apogonidae,Apogon,coccineus_-144488198.jpg,Apogon coccineus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia fucata_535886198.jpg,Apogonidae,Archamia,fucata_535886198.jpg,Archamia fucata,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._590682463.jpg,Apogonidae,Siphamia,sp._590682463.jpg,Siphamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._355099130.jpg,Apogonidae,Apogon,sp._355099130.jpg,Apogon sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon nigrofasciatus_-1054204388.jpg,Apogonidae,Apogon,nigrofasciatus_-1054204388.jpg,Apogon nigrofasciatus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamiops_Pseudamiops diaphanes_-1390960538.jpg,Apogonidae,Pseudamiops,diaphanes_-1390960538.jpg,Pseudamiops diaphanes,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria sp._-950711733.jpg,Apogonidae,Fowleria,sp._-950711733.jpg,Fowleria sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia leai_-1505782636.jpg,Apogonidae,Archamia,leai_-1505782636.jpg,Archamia leai,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon savayensis_-1413730270.jpg,Apogonidae,Apogon,savayensis_-1413730270.jpg,Apogon savayensis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon cyanosoma_333857491.jpg,Apogonidae,Apogon,cyanosoma_333857491.jpg,Apogon cyanosoma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon poecilopterus_-2009362618.jpg,Apogonidae,Apogon,poecilopterus_-2009362618.jpg,Apogon poecilopterus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamia_Pseudamia zonata_-1960584013.jpg,Apogonidae,Pseudamia,zonata_-1960584013.jpg,Pseudamia zonata,6.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogonichthys_Apogonichthys perdix_1143301424.jpg,Apogonidae,Apogonichthys,perdix_1143301424.jpg,Apogonichthys perdix,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon pselion_-778779215.jpg,Apogonidae,Apogon,pselion_-778779215.jpg,Apogon pselion,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon hoevenii_-578856675.jpg,Apogonidae,Apogon,hoevenii_-578856675.jpg,Apogon hoevenii,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Archamia_Archamia fucata_71113357.jpg,Apogonidae,Archamia,fucata_71113357.jpg,Archamia fucata,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon cyanosoma_2114256795.jpg,Apogonidae,Apogon,cyanosoma_2114256795.jpg,Apogon cyanosoma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus persicus_-1211053270.jpg,Apogonidae,Cheilodipterus,persicus_-1211053270.jpg,Cheilodipterus persicus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Siphamia_Siphamia sp._1620052781.jpg,Apogonidae,Siphamia,sp._1620052781.jpg,Siphamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon holotaenia_-810371046.jpg,Apogonidae,Apogon,holotaenia_-810371046.jpg,Apogon holotaenia,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Rhabdamia_Rhabdamia sp._-1081430404.jpg,Apogonidae,Rhabdamia,sp._-1081430404.jpg,Rhabdamia sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Foa_Foa sp._2045029092.jpg,Apogonidae,Foa,sp._2045029092.jpg,Foa sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamiops_Pseudamiops diaphanes_1120065007.jpg,Apogonidae,Pseudamiops,diaphanes_1120065007.jpg,Pseudamiops diaphanes,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon melanoproctus_-1465965065.jpg,Apogonidae,Apogon,melanoproctus_-1465965065.jpg,Apogon melanoproctus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Pseudamia_Pseudamia rubra_-210629972.jpg,Apogonidae,Pseudamia,rubra_-210629972.jpg,Pseudamia rubra,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Rhabdamia_Rhabdamia cypselurus_345094891.jpg,Apogonidae,Rhabdamia,cypselurus_345094891.jpg,Rhabdamia cypselurus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Gymnapogon_Gymnapogon sp._-1374075843.jpg,Apogonidae,Gymnapogon,sp._-1374075843.jpg,Gymnapogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon compressus_1704998631.jpg,Apogonidae,Apogon,compressus_1704998631.jpg,Apogon compressus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon annularis_-1354113448.jpg,Apogonidae,Apogon,annularis_-1354113448.jpg,Apogon annularis,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-1386402748.jpg,Apogonidae,Apogon,sp._-1386402748.jpg,Apogon sp.,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon flavus_2048580100.jpg,Apogonidae,Apogon,flavus_2048580100.jpg,Apogon flavus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon taeniophorus_324426066.jpg,Apogonidae,Apogon,taeniophorus_324426066.jpg,Apogon taeniophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Rhabdamia_Rhabdamia sp._-23775161.jpg,Apogonidae,Rhabdamia,sp._-23775161.jpg,Rhabdamia sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._-386280205.jpg,Apogonidae,Apogon,sp._-386280205.jpg,Apogon sp.,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon holotaenia_333082054.jpg,Apogonidae,Apogon,holotaenia_333082054.jpg,Apogon holotaenia,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon taeniophorus_-320465020.jpg,Apogonidae,Apogon,taeniophorus_-320465020.jpg,Apogon taeniophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Fowleria_Fowleria vaiuli_868091249.jpg,Apogonidae,Fowleria,vaiuli_868091249.jpg,Fowleria vaiuli,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon talboti_-1618645374.jpg,Apogonidae,Apogon,talboti_-1618645374.jpg,Apogon talboti,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon melanoproctus_-1747321458.jpg,Apogonidae,Apogon,melanoproctus_-1747321458.jpg,Apogon melanoproctus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Neamia_Neamia octospina_-406562250.jpg,Apogonidae,Neamia,octospina_-406562250.jpg,Neamia octospina,0.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon taeniophorus_-1791760432.jpg,Apogonidae,Apogon,taeniophorus_-1791760432.jpg,Apogon taeniophorus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Cheilodipterus_Cheilodipterus intermedius_226070438.jpg,Apogonidae,Cheilodipterus,intermedius_226070438.jpg,Cheilodipterus intermedius,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Foa_Foa brachygramma_-1509979675.jpg,Apogonidae,Foa,brachygramma_-1509979675.jpg,Foa brachygramma,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon selas_2007217742.jpg,Apogonidae,Apogon,selas_2007217742.jpg,Apogon selas,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon cookii_1080931181.jpg,Apogonidae,Apogon,cookii_1080931181.jpg,Apogon cookii,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon rhodopterus_-788926136.jpg,Apogonidae,Apogon,rhodopterus_-788926136.jpg,Apogon rhodopterus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon doederleini_-184390712.jpg,Apogonidae,Apogon,doederleini_-184390712.jpg,Apogon doederleini,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon multitaeniatus_-1105870673.jpg,Apogonidae,Apogon,multitaeniatus_-1105870673.jpg,Apogon multitaeniatus,5.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon angustatus_1708341661.jpg,Apogonidae,Apogon,angustatus_1708341661.jpg,Apogon angustatus,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon oxina_-2048287098.jpg,Apogonidae,Apogon,oxina_-2048287098.jpg,Apogon oxina,13.0
/Users/shawn/Developer/randall_interested_edited/Apogonidae/Apogon_Apogon sp._1886593436.jpg,Apogonidae,Apogon,sp._1886593436.jpg,Apogon sp.,5.0
